Product code,Bureau of Meteorology station number,Year,Month,Day,Rainfall amount (millimetres),Period over which rainfall was measured (days),Quality,DayTyep_Idx
IDCJAC0009,66062,2007,5,13,0,,Y,0
IDCJAC0009,66062,2007,5,14,0,,Y,1
IDCJAC0009,66062,2007,5,15,0,,Y,2
IDCJAC0009,66062,2007,5,16,0,,Y,3
IDCJAC0009,66062,2007,5,17,0,,Y,4
IDCJAC0009,66062,2007,5,18,3,1,Y,5
IDCJAC0009,66062,2007,5,19,5.8,1,Y,6
IDCJAC0009,66062,2007,5,20,0,,Y,0
IDCJAC0009,66062,2007,5,21,0,,Y,1
IDCJAC0009,66062,2007,5,22,0,,Y,2
IDCJAC0009,66062,2007,5,23,0,,Y,3
IDCJAC0009,66062,2007,5,24,0,,Y,4
IDCJAC0009,66062,2007,5,25,0,,Y,5
IDCJAC0009,66062,2007,5,26,0,,Y,6
IDCJAC0009,66062,2007,5,27,0,,Y,0
IDCJAC0009,66062,2007,5,28,0,,Y,1
IDCJAC0009,66062,2007,5,29,0,,Y,2
IDCJAC0009,66062,2007,5,30,0,,Y,3
IDCJAC0009,66062,2007,5,31,0,,Y,4
IDCJAC0009,66062,2007,6,1,0,,Y,5
IDCJAC0009,66062,2007,6,2,0,,Y,6
IDCJAC0009,66062,2007,6,3,0,,Y,0
IDCJAC0009,66062,2007,6,4,0,,Y,1
IDCJAC0009,66062,2007,6,5,0,,Y,2
IDCJAC0009,66062,2007,6,6,0,,Y,3
IDCJAC0009,66062,2007,6,7,12.4,1,Y,4
IDCJAC0009,66062,2007,6,8,30.8,1,Y,5
IDCJAC0009,66062,2007,6,9,112.2,1,Y,6
IDCJAC0009,66062,2007,6,10,32.4,1,Y,0
IDCJAC0009,66062,2007,6,11,0.6,1,Y,1
IDCJAC0009,66062,2007,6,12,0,,Y,2
IDCJAC0009,66062,2007,6,13,0,,Y,3
IDCJAC0009,66062,2007,6,14,0,,Y,4
IDCJAC0009,66062,2007,6,15,73.8,1,Y,5
IDCJAC0009,66062,2007,6,16,90.2,1,Y,6
IDCJAC0009,66062,2007,6,17,19.8,1,Y,0
IDCJAC0009,66062,2007,6,18,2.2,1,Y,1
IDCJAC0009,66062,2007,6,19,36.8,1,Y,2
IDCJAC0009,66062,2007,6,20,54.8,1,Y,3
IDCJAC0009,66062,2007,6,21,0,,Y,4
IDCJAC0009,66062,2007,6,22,0,,Y,5
IDCJAC0009,66062,2007,6,23,0,,Y,6
IDCJAC0009,66062,2007,6,24,7,1,Y,0
IDCJAC0009,66062,2007,6,25,16.4,1,Y,1
IDCJAC0009,66062,2007,6,26,7.6,1,Y,2
IDCJAC0009,66062,2007,6,27,11,1,Y,3
IDCJAC0009,66062,2007,6,28,0,,Y,4
IDCJAC0009,66062,2007,6,29,2.6,1,Y,5
IDCJAC0009,66062,2007,6,30,0,,Y,6
IDCJAC0009,66062,2007,7,1,0,,Y,0
IDCJAC0009,66062,2007,7,2,0,,Y,1
IDCJAC0009,66062,2007,7,3,0,,Y,2
IDCJAC0009,66062,2007,7,4,0,,Y,3
IDCJAC0009,66062,2007,7,5,0,,Y,4
IDCJAC0009,66062,2007,7,6,0,,Y,5
IDCJAC0009,66062,2007,7,7,0,,Y,6
IDCJAC0009,66062,2007,7,8,0,,Y,0
IDCJAC0009,66062,2007,7,9,41.6,1,Y,1
IDCJAC0009,66062,2007,7,10,22.2,1,Y,2
IDCJAC0009,66062,2007,7,11,0.6,1,Y,3
IDCJAC0009,66062,2007,7,12,0.4,1,Y,4
IDCJAC0009,66062,2007,7,13,0,,Y,5
IDCJAC0009,66062,2007,7,14,0.2,1,Y,6
IDCJAC0009,66062,2007,7,15,0,,Y,0
IDCJAC0009,66062,2007,7,16,0,,Y,1
IDCJAC0009,66062,2007,7,17,0,,Y,2
IDCJAC0009,66062,2007,7,18,0,,Y,3
IDCJAC0009,66062,2007,7,19,0,,Y,4
IDCJAC0009,66062,2007,7,20,0,,Y,5
IDCJAC0009,66062,2007,7,21,0.4,1,Y,6
IDCJAC0009,66062,2007,7,22,1.6,1,Y,0
IDCJAC0009,66062,2007,7,23,0.2,1,Y,1
IDCJAC0009,66062,2007,7,24,0,,Y,2
IDCJAC0009,66062,2007,7,25,0,,Y,3
IDCJAC0009,66062,2007,7,26,0,,Y,4
IDCJAC0009,66062,2007,7,27,0,,Y,5
IDCJAC0009,66062,2007,7,28,0,,Y,6
IDCJAC0009,66062,2007,7,29,0,,Y,0
IDCJAC0009,66062,2007,7,30,0,,Y,1
IDCJAC0009,66062,2007,7,31,0,,Y,2
IDCJAC0009,66062,2007,8,1,0,,Y,3
IDCJAC0009,66062,2007,8,2,0,,Y,4
IDCJAC0009,66062,2007,8,3,1.2,1,Y,5
IDCJAC0009,66062,2007,8,4,2.6,1,Y,6
IDCJAC0009,66062,2007,8,5,0,,Y,0
IDCJAC0009,66062,2007,8,6,0,,Y,1
IDCJAC0009,66062,2007,8,7,0,,Y,2
IDCJAC0009,66062,2007,8,8,0,,Y,3
IDCJAC0009,66062,2007,8,9,0,,Y,4
IDCJAC0009,66062,2007,8,10,0,,Y,5
IDCJAC0009,66062,2007,8,11,0,,Y,6
IDCJAC0009,66062,2007,8,12,0,,Y,0
IDCJAC0009,66062,2007,8,13,0,,Y,1
IDCJAC0009,66062,2007,8,14,0,,Y,2
IDCJAC0009,66062,2007,8,15,2.2,1,Y,3
IDCJAC0009,66062,2007,8,16,0.4,1,Y,4
IDCJAC0009,66062,2007,8,17,1.2,1,Y,5
IDCJAC0009,66062,2007,8,18,0,,Y,6
IDCJAC0009,66062,2007,8,19,13.6,1,Y,0
IDCJAC0009,66062,2007,8,20,105.6,1,Y,1
IDCJAC0009,66062,2007,8,21,4.6,1,Y,2
IDCJAC0009,66062,2007,8,22,7,1,Y,3
IDCJAC0009,66062,2007,8,23,0.6,1,Y,4
IDCJAC0009,66062,2007,8,24,2.4,1,Y,5
IDCJAC0009,66062,2007,8,25,10.6,1,Y,6
IDCJAC0009,66062,2007,8,26,0.2,1,Y,0
IDCJAC0009,66062,2007,8,27,0,,Y,1
IDCJAC0009,66062,2007,8,28,0,,Y,2
IDCJAC0009,66062,2007,8,29,0,,Y,3
IDCJAC0009,66062,2007,8,30,0,,Y,4
IDCJAC0009,66062,2007,8,31,0,,Y,5
IDCJAC0009,66062,2007,9,1,0,,Y,6
IDCJAC0009,66062,2007,9,2,0,,Y,0
IDCJAC0009,66062,2007,9,3,0,,Y,1
IDCJAC0009,66062,2007,9,4,0,,Y,2
IDCJAC0009,66062,2007,9,5,5.8,1,Y,3
IDCJAC0009,66062,2007,9,6,2,1,Y,4
IDCJAC0009,66062,2007,9,7,9.4,1,Y,5
IDCJAC0009,66062,2007,9,8,9.6,1,Y,6
IDCJAC0009,66062,2007,9,9,8.2,1,Y,0
IDCJAC0009,66062,2007,9,10,0,,Y,1
IDCJAC0009,66062,2007,9,11,0,,Y,2
IDCJAC0009,66062,2007,9,12,0,,Y,3
IDCJAC0009,66062,2007,9,13,0,,Y,4
IDCJAC0009,66062,2007,9,14,0,,Y,5
IDCJAC0009,66062,2007,9,15,1.2,1,Y,6
IDCJAC0009,66062,2007,9,16,0,,Y,0
IDCJAC0009,66062,2007,9,17,0,,Y,1
IDCJAC0009,66062,2007,9,18,0,,Y,2
IDCJAC0009,66062,2007,9,19,0,,Y,3
IDCJAC0009,66062,2007,9,20,0.2,1,Y,4
IDCJAC0009,66062,2007,9,21,4.4,1,Y,5
IDCJAC0009,66062,2007,9,22,0,,Y,6
IDCJAC0009,66062,2007,9,23,0,,Y,0
IDCJAC0009,66062,2007,9,24,0,,Y,1
IDCJAC0009,66062,2007,9,25,0,,Y,2
IDCJAC0009,66062,2007,9,26,0,,Y,3
IDCJAC0009,66062,2007,9,27,0.4,1,Y,4
IDCJAC0009,66062,2007,9,28,0,,Y,5
IDCJAC0009,66062,2007,9,29,0,,Y,6
IDCJAC0009,66062,2007,9,30,0,,Y,0
IDCJAC0009,66062,2007,10,1,0,,Y,1
IDCJAC0009,66062,2007,10,2,0,,Y,2
IDCJAC0009,66062,2007,10,3,0,,Y,3
IDCJAC0009,66062,2007,10,4,0,,Y,4
IDCJAC0009,66062,2007,10,5,0,,Y,5
IDCJAC0009,66062,2007,10,6,0,,Y,6
IDCJAC0009,66062,2007,10,7,0,,Y,0
IDCJAC0009,66062,2007,10,8,0,,Y,1
IDCJAC0009,66062,2007,10,9,0,,Y,2
IDCJAC0009,66062,2007,10,10,0,,Y,3
IDCJAC0009,66062,2007,10,11,0,,Y,4
IDCJAC0009,66062,2007,10,12,8.8,1,Y,5
IDCJAC0009,66062,2007,10,13,1.4,1,Y,6
IDCJAC0009,66062,2007,10,14,0,,Y,0
IDCJAC0009,66062,2007,10,15,0,,Y,1
IDCJAC0009,66062,2007,10,16,0,,Y,2
IDCJAC0009,66062,2007,10,17,0,,Y,3
IDCJAC0009,66062,2007,10,18,0,,Y,4
IDCJAC0009,66062,2007,10,19,0,,Y,5
IDCJAC0009,66062,2007,10,20,0,,Y,6
IDCJAC0009,66062,2007,10,21,0,,Y,0
IDCJAC0009,66062,2007,10,22,0,,Y,1
IDCJAC0009,66062,2007,10,23,0,,Y,2
IDCJAC0009,66062,2007,10,24,0,,Y,3
IDCJAC0009,66062,2007,10,25,10,1,Y,4
IDCJAC0009,66062,2007,10,26,2,1,Y,5
IDCJAC0009,66062,2007,10,27,4.8,1,Y,6
IDCJAC0009,66062,2007,10,28,0,,Y,0
IDCJAC0009,66062,2007,10,29,0,,Y,1
IDCJAC0009,66062,2007,10,30,0,,Y,2
IDCJAC0009,66062,2007,10,31,0,,Y,3
IDCJAC0009,66062,2007,11,1,0,,Y,4
IDCJAC0009,66062,2007,11,2,0.2,1,Y,5
IDCJAC0009,66062,2007,11,3,24.8,1,Y,6
IDCJAC0009,66062,2007,11,4,27.4,1,Y,0
IDCJAC0009,66062,2007,11,5,0.2,1,Y,1
IDCJAC0009,66062,2007,11,6,0.2,1,Y,2
IDCJAC0009,66062,2007,11,7,19,1,Y,3
IDCJAC0009,66062,2007,11,8,8.6,1,Y,4
IDCJAC0009,66062,2007,11,9,10.8,1,Y,5
IDCJAC0009,66062,2007,11,10,5.6,1,Y,6
IDCJAC0009,66062,2007,11,11,0,,Y,0
IDCJAC0009,66062,2007,11,12,0,,Y,1
IDCJAC0009,66062,2007,11,13,0,,Y,2
IDCJAC0009,66062,2007,11,14,0,,Y,3
IDCJAC0009,66062,2007,11,15,0,,Y,4
IDCJAC0009,66062,2007,11,16,0,,Y,5
IDCJAC0009,66062,2007,11,17,0,,Y,6
IDCJAC0009,66062,2007,11,18,0,,Y,0
IDCJAC0009,66062,2007,11,19,0,,Y,1
IDCJAC0009,66062,2007,11,20,0.4,1,Y,2
IDCJAC0009,66062,2007,11,21,0,,Y,3
IDCJAC0009,66062,2007,11,22,0,,Y,4
IDCJAC0009,66062,2007,11,23,0.4,1,Y,5
IDCJAC0009,66062,2007,11,24,0.2,1,Y,6
IDCJAC0009,66062,2007,11,25,4.2,1,Y,0
IDCJAC0009,66062,2007,11,26,0,,Y,1
IDCJAC0009,66062,2007,11,27,62.6,1,Y,2
IDCJAC0009,66062,2007,11,28,5.4,1,Y,3
IDCJAC0009,66062,2007,11,29,0,,Y,4
IDCJAC0009,66062,2007,11,30,0,,Y,5
IDCJAC0009,66062,2007,12,1,1.4,1,Y,6
IDCJAC0009,66062,2007,12,2,0.8,1,Y,0
IDCJAC0009,66062,2007,12,3,0,,Y,1
IDCJAC0009,66062,2007,12,4,10.4,1,Y,2
IDCJAC0009,66062,2007,12,5,3.4,1,Y,3
IDCJAC0009,66062,2007,12,6,10,1,Y,4
IDCJAC0009,66062,2007,12,7,1.4,1,Y,5
IDCJAC0009,66062,2007,12,8,29.8,1,Y,6
IDCJAC0009,66062,2007,12,9,0.2,1,Y,0
IDCJAC0009,66062,2007,12,10,0.8,1,Y,1
IDCJAC0009,66062,2007,12,11,3.2,1,Y,2
IDCJAC0009,66062,2007,12,12,25,1,Y,3
IDCJAC0009,66062,2007,12,13,0,,Y,4
IDCJAC0009,66062,2007,12,14,0,,Y,5
IDCJAC0009,66062,2007,12,15,0,,Y,6
IDCJAC0009,66062,2007,12,16,0,,Y,0
IDCJAC0009,66062,2007,12,17,13.8,1,Y,1
IDCJAC0009,66062,2007,12,18,0.6,1,Y,2
IDCJAC0009,66062,2007,12,19,0,,Y,3
IDCJAC0009,66062,2007,12,20,0.2,1,Y,4
IDCJAC0009,66062,2007,12,21,0.4,1,Y,5
IDCJAC0009,66062,2007,12,22,3.2,1,Y,6
IDCJAC0009,66062,2007,12,23,2,1,Y,0
IDCJAC0009,66062,2007,12,24,0,,Y,1
IDCJAC0009,66062,2007,12,25,16.6,1,Y,2
IDCJAC0009,66062,2007,12,26,0,,Y,3
IDCJAC0009,66062,2007,12,27,0,,Y,4
IDCJAC0009,66062,2007,12,28,0,,Y,5
IDCJAC0009,66062,2007,12,29,0,,Y,6
IDCJAC0009,66062,2007,12,30,0,,Y,0
IDCJAC0009,66062,2007,12,31,0,,Y,1
IDCJAC0009,66062,2008,1,1,0,,Y,2
IDCJAC0009,66062,2008,1,2,0,,Y,3
IDCJAC0009,66062,2008,1,3,0,,Y,4
IDCJAC0009,66062,2008,1,4,0,,Y,5
IDCJAC0009,66062,2008,1,5,0.4,1,Y,6
IDCJAC0009,66062,2008,1,6,3,1,Y,0
IDCJAC0009,66062,2008,1,7,0.2,1,Y,1
IDCJAC0009,66062,2008,1,8,0,,Y,2
IDCJAC0009,66062,2008,1,9,0,,Y,3
IDCJAC0009,66062,2008,1,10,0,,Y,4
IDCJAC0009,66062,2008,1,11,0,,Y,5
IDCJAC0009,66062,2008,1,12,0,,Y,6
IDCJAC0009,66062,2008,1,13,0,,Y,0
IDCJAC0009,66062,2008,1,14,3.4,1,Y,1
IDCJAC0009,66062,2008,1,15,1.4,1,Y,2
IDCJAC0009,66062,2008,1,16,0,,Y,3
IDCJAC0009,66062,2008,1,17,0,,Y,4
IDCJAC0009,66062,2008,1,18,2,1,Y,5
IDCJAC0009,66062,2008,1,19,24.8,1,Y,6
IDCJAC0009,66062,2008,1,20,13.4,1,Y,0
IDCJAC0009,66062,2008,1,21,0.4,1,Y,1
IDCJAC0009,66062,2008,1,22,7.8,1,Y,2
IDCJAC0009,66062,2008,1,23,0.2,1,Y,3
IDCJAC0009,66062,2008,1,24,0,,Y,4
IDCJAC0009,66062,2008,1,25,0,,Y,5
IDCJAC0009,66062,2008,1,26,0,,Y,6
IDCJAC0009,66062,2008,1,27,0,,Y,0
IDCJAC0009,66062,2008,1,28,0,,Y,1
IDCJAC0009,66062,2008,1,29,0,,Y,2
IDCJAC0009,66062,2008,1,30,0,,Y,3
IDCJAC0009,66062,2008,1,31,0,,Y,4
IDCJAC0009,66062,2008,2,1,15.6,1,N,5
IDCJAC0009,66062,2008,2,2,6,1,N,6
IDCJAC0009,66062,2008,2,3,6.6,1,N,0
IDCJAC0009,66062,2008,2,4,18.8,1,N,1
IDCJAC0009,66062,2008,2,5,77.4,1,N,2
IDCJAC0009,66062,2008,2,6,1.6,1,N,3
IDCJAC0009,66062,2008,2,7,6.2,1,N,4
IDCJAC0009,66062,2008,2,8,27.6,1,N,5
IDCJAC0009,66062,2008,2,9,12.6,1,N,6
IDCJAC0009,66062,2008,2,10,8.8,1,N,0
IDCJAC0009,66062,2008,2,11,0,1,N,1
IDCJAC0009,66062,2008,2,12,0,1,N,2
IDCJAC0009,66062,2008,2,13,14.4,1,N,3
IDCJAC0009,66062,2008,2,14,3,1,N,4
IDCJAC0009,66062,2008,2,15,0,1,N,5
IDCJAC0009,66062,2008,2,16,0,1,N,6
IDCJAC0009,66062,2008,2,17,0,1,N,0
IDCJAC0009,66062,2008,2,18,0,1,N,1
IDCJAC0009,66062,2008,2,19,0,1,N,2
IDCJAC0009,66062,2008,2,20,0,1,N,3
IDCJAC0009,66062,2008,2,21,0,1,N,4
IDCJAC0009,66062,2008,2,22,0.4,1,N,5
IDCJAC0009,66062,2008,2,23,0,1,N,6
IDCJAC0009,66062,2008,2,24,0,1,N,0
IDCJAC0009,66062,2008,2,25,0,1,N,1
IDCJAC0009,66062,2008,2,26,0,1,N,2
IDCJAC0009,66062,2008,2,27,22.2,1,N,3
IDCJAC0009,66062,2008,2,28,4.2,1,N,4
IDCJAC0009,66062,2008,2,29,33,1,N,5
IDCJAC0009,66062,2008,3,1,0.2,1,Y,6
IDCJAC0009,66062,2008,3,2,5.4,1,Y,0
IDCJAC0009,66062,2008,3,3,0.2,1,Y,1
IDCJAC0009,66062,2008,3,4,0,,Y,2
IDCJAC0009,66062,2008,3,5,0,,Y,3
IDCJAC0009,66062,2008,3,6,0,,Y,4
IDCJAC0009,66062,2008,3,7,0,,Y,5
IDCJAC0009,66062,2008,3,8,17.4,1,Y,6
IDCJAC0009,66062,2008,3,9,0,,Y,0
IDCJAC0009,66062,2008,3,10,0,,Y,1
IDCJAC0009,66062,2008,3,11,0,,Y,2
IDCJAC0009,66062,2008,3,12,0,,Y,3
IDCJAC0009,66062,2008,3,13,0,,Y,4
IDCJAC0009,66062,2008,3,14,0,,Y,5
IDCJAC0009,66062,2008,3,15,0,,Y,6
IDCJAC0009,66062,2008,3,16,0,,Y,0
IDCJAC0009,66062,2008,3,17,0,,Y,1
IDCJAC0009,66062,2008,3,18,0,,Y,2
IDCJAC0009,66062,2008,3,19,0,,Y,3
IDCJAC0009,66062,2008,3,20,0,,Y,4
IDCJAC0009,66062,2008,3,21,1,1,Y,5
IDCJAC0009,66062,2008,3,22,2.2,1,Y,6
IDCJAC0009,66062,2008,3,23,0.4,1,Y,0
IDCJAC0009,66062,2008,3,24,17,1,Y,1
IDCJAC0009,66062,2008,3,25,0.4,1,Y,2
IDCJAC0009,66062,2008,3,26,19,1,Y,3
IDCJAC0009,66062,2008,3,27,0,,Y,4
IDCJAC0009,66062,2008,3,28,0,,Y,5
IDCJAC0009,66062,2008,3,29,0.2,1,Y,6
IDCJAC0009,66062,2008,3,30,0,,Y,0
IDCJAC0009,66062,2008,3,31,0,,Y,1
IDCJAC0009,66062,2008,4,1,0,1,N,2
IDCJAC0009,66062,2008,4,2,0,1,N,3
IDCJAC0009,66062,2008,4,3,0,1,N,4
IDCJAC0009,66062,2008,4,4,0,1,N,5
IDCJAC0009,66062,2008,4,5,0,1,N,6
IDCJAC0009,66062,2008,4,6,0,1,N,0
IDCJAC0009,66062,2008,4,7,12,1,N,1
IDCJAC0009,66062,2008,4,8,9.6,1,N,2
IDCJAC0009,66062,2008,4,9,22.8,1,N,3
IDCJAC0009,66062,2008,4,10,2.2,1,N,4
IDCJAC0009,66062,2008,4,11,0,1,N,5
IDCJAC0009,66062,2008,4,12,0,1,N,6
IDCJAC0009,66062,2008,4,13,0,1,N,0
IDCJAC0009,66062,2008,4,14,11,1,N,1
IDCJAC0009,66062,2008,4,15,2.8,1,N,2
IDCJAC0009,66062,2008,4,16,1.4,1,N,3
IDCJAC0009,66062,2008,4,17,4.6,1,N,4
IDCJAC0009,66062,2008,4,18,6.4,1,N,5
IDCJAC0009,66062,2008,4,19,5,1,N,6
IDCJAC0009,66062,2008,4,20,2.8,1,N,0
IDCJAC0009,66062,2008,4,21,21.8,1,N,1
IDCJAC0009,66062,2008,4,22,10.2,1,N,2
IDCJAC0009,66062,2008,4,23,12.6,1,N,3
IDCJAC0009,66062,2008,4,24,15.6,1,N,4
IDCJAC0009,66062,2008,4,25,5.4,1,N,5
IDCJAC0009,66062,2008,4,26,0.4,2,N,6
IDCJAC0009,66062,2008,4,27,0,1,N,0
IDCJAC0009,66062,2008,4,28,0,1,N,1
IDCJAC0009,66062,2008,4,29,0,1,N,2
IDCJAC0009,66062,2008,4,30,0,1,N,3
IDCJAC0009,66062,2008,5,1,0,1,N,4
IDCJAC0009,66062,2008,5,2,0,1,N,5
IDCJAC0009,66062,2008,5,3,0,1,N,6
IDCJAC0009,66062,2008,5,4,0,1,N,0
IDCJAC0009,66062,2008,5,5,0,1,N,1
IDCJAC0009,66062,2008,5,6,0,1,N,2
IDCJAC0009,66062,2008,5,7,0,1,N,3
IDCJAC0009,66062,2008,5,8,0,1,N,4
IDCJAC0009,66062,2008,5,9,0,1,N,5
IDCJAC0009,66062,2008,5,10,0,1,N,6
IDCJAC0009,66062,2008,5,11,0,1,N,0
IDCJAC0009,66062,2008,5,12,0,1,N,1
IDCJAC0009,66062,2008,5,13,0,1,N,2
IDCJAC0009,66062,2008,5,14,0,1,N,3
IDCJAC0009,66062,2008,5,15,0.2,1,N,4
IDCJAC0009,66062,2008,5,16,1.2,1,N,5
IDCJAC0009,66062,2008,5,17,0,1,N,6
IDCJAC0009,66062,2008,5,18,0,1,N,0
IDCJAC0009,66062,2008,5,19,0,1,N,1
IDCJAC0009,66062,2008,5,20,0,1,N,2
IDCJAC0009,66062,2008,5,21,0,1,N,3
IDCJAC0009,66062,2008,5,22,0,1,N,4
IDCJAC0009,66062,2008,5,23,0,1,N,5
IDCJAC0009,66062,2008,5,24,0,1,N,6
IDCJAC0009,66062,2008,5,25,0,1,N,0
IDCJAC0009,66062,2008,5,26,0.4,1,N,1
IDCJAC0009,66062,2008,5,27,0,1,N,2
IDCJAC0009,66062,2008,5,28,0,1,N,3
IDCJAC0009,66062,2008,5,29,1,1,N,4
IDCJAC0009,66062,2008,5,30,0.2,1,N,5
IDCJAC0009,66062,2008,5,31,0,1,N,6
IDCJAC0009,66062,2008,6,1,0.2,1,Y,0
IDCJAC0009,66062,2008,6,2,22,1,Y,1
IDCJAC0009,66062,2008,6,3,4,1,Y,2
IDCJAC0009,66062,2008,6,4,9.2,1,Y,3
IDCJAC0009,66062,2008,6,5,46.4,1,Y,4
IDCJAC0009,66062,2008,6,6,12.4,1,Y,5
IDCJAC0009,66062,2008,6,7,0,,Y,6
IDCJAC0009,66062,2008,6,8,6,1,Y,0
IDCJAC0009,66062,2008,6,9,3.6,1,Y,1
IDCJAC0009,66062,2008,6,10,1.6,1,Y,2
IDCJAC0009,66062,2008,6,11,0,,Y,3
IDCJAC0009,66062,2008,6,12,5.4,1,Y,4
IDCJAC0009,66062,2008,6,13,0,,Y,5
IDCJAC0009,66062,2008,6,14,0,,Y,6
IDCJAC0009,66062,2008,6,15,0,,Y,0
IDCJAC0009,66062,2008,6,16,7.2,1,Y,1
IDCJAC0009,66062,2008,6,17,3.4,1,Y,2
IDCJAC0009,66062,2008,6,18,0,,Y,3
IDCJAC0009,66062,2008,6,19,0,,Y,4
IDCJAC0009,66062,2008,6,20,3.6,1,Y,5
IDCJAC0009,66062,2008,6,21,2.2,1,Y,6
IDCJAC0009,66062,2008,6,22,0,,Y,0
IDCJAC0009,66062,2008,6,23,0,,Y,1
IDCJAC0009,66062,2008,6,24,0,,Y,2
IDCJAC0009,66062,2008,6,25,0,,Y,3
IDCJAC0009,66062,2008,6,26,0,,Y,4
IDCJAC0009,66062,2008,6,27,0,,Y,5
IDCJAC0009,66062,2008,6,28,0,,Y,6
IDCJAC0009,66062,2008,6,29,0,,Y,0
IDCJAC0009,66062,2008,6,30,0,,Y,1
IDCJAC0009,66062,2008,7,1,0.2,1,Y,2
IDCJAC0009,66062,2008,7,2,0,,Y,3
IDCJAC0009,66062,2008,7,3,0,,Y,4
IDCJAC0009,66062,2008,7,4,1.2,1,Y,5
IDCJAC0009,66062,2008,7,5,14.2,1,Y,6
IDCJAC0009,66062,2008,7,6,0,,Y,0
IDCJAC0009,66062,2008,7,7,0,,Y,1
IDCJAC0009,66062,2008,7,8,0.2,1,Y,2
IDCJAC0009,66062,2008,7,9,0,,Y,3
IDCJAC0009,66062,2008,7,10,1.8,1,Y,4
IDCJAC0009,66062,2008,7,11,0,,Y,5
IDCJAC0009,66062,2008,7,12,0,,Y,6
IDCJAC0009,66062,2008,7,13,0,,Y,0
IDCJAC0009,66062,2008,7,14,0,,Y,1
IDCJAC0009,66062,2008,7,15,0,,Y,2
IDCJAC0009,66062,2008,7,16,0,,Y,3
IDCJAC0009,66062,2008,7,17,0,,Y,4
IDCJAC0009,66062,2008,7,18,0,,Y,5
IDCJAC0009,66062,2008,7,19,0,,Y,6
IDCJAC0009,66062,2008,7,20,0,,Y,0
IDCJAC0009,66062,2008,7,21,2.8,1,Y,1
IDCJAC0009,66062,2008,7,22,0,,Y,2
IDCJAC0009,66062,2008,7,23,0,,Y,3
IDCJAC0009,66062,2008,7,24,7,1,Y,4
IDCJAC0009,66062,2008,7,25,8.8,1,Y,5
IDCJAC0009,66062,2008,7,26,16.2,1,Y,6
IDCJAC0009,66062,2008,7,27,0,,Y,0
IDCJAC0009,66062,2008,7,28,3.8,1,Y,1
IDCJAC0009,66062,2008,7,29,33.2,1,Y,2
IDCJAC0009,66062,2008,7,30,0.2,1,Y,3
IDCJAC0009,66062,2008,7,31,0,,Y,4
IDCJAC0009,66062,2008,8,1,0,,Y,5
IDCJAC0009,66062,2008,8,2,0,,Y,6
IDCJAC0009,66062,2008,8,3,0,,Y,0
IDCJAC0009,66062,2008,8,4,0,,Y,1
IDCJAC0009,66062,2008,8,5,0,,Y,2
IDCJAC0009,66062,2008,8,6,0,,Y,3
IDCJAC0009,66062,2008,8,7,0.8,1,Y,4
IDCJAC0009,66062,2008,8,8,4.6,1,Y,5
IDCJAC0009,66062,2008,8,9,0,,Y,6
IDCJAC0009,66062,2008,8,10,0,,Y,0
IDCJAC0009,66062,2008,8,11,0.4,1,Y,1
IDCJAC0009,66062,2008,8,12,0,,Y,2
IDCJAC0009,66062,2008,8,13,0,,Y,3
IDCJAC0009,66062,2008,8,14,0,,Y,4
IDCJAC0009,66062,2008,8,15,0,,Y,5
IDCJAC0009,66062,2008,8,16,0,,Y,6
IDCJAC0009,66062,2008,8,17,0,,Y,0
IDCJAC0009,66062,2008,8,18,0,,Y,1
IDCJAC0009,66062,2008,8,19,0.6,1,Y,2
IDCJAC0009,66062,2008,8,20,0,,Y,3
IDCJAC0009,66062,2008,8,21,0,,Y,4
IDCJAC0009,66062,2008,8,22,2.6,1,Y,5
IDCJAC0009,66062,2008,8,23,20.8,1,Y,6
IDCJAC0009,66062,2008,8,24,0,,Y,0
IDCJAC0009,66062,2008,8,25,0,,Y,1
IDCJAC0009,66062,2008,8,26,0,,Y,2
IDCJAC0009,66062,2008,8,27,0,,Y,3
IDCJAC0009,66062,2008,8,28,2.4,1,Y,4
IDCJAC0009,66062,2008,8,29,0,,Y,5
IDCJAC0009,66062,2008,8,30,0,,Y,6
IDCJAC0009,66062,2008,8,31,12,1,Y,0
IDCJAC0009,66062,2008,9,1,0.2,1,Y,1
IDCJAC0009,66062,2008,9,2,0,,Y,2
IDCJAC0009,66062,2008,9,3,0,,Y,3
IDCJAC0009,66062,2008,9,4,0.4,1,Y,4
IDCJAC0009,66062,2008,9,5,1.6,1,Y,5
IDCJAC0009,66062,2008,9,6,62.2,1,Y,6
IDCJAC0009,66062,2008,9,7,21.6,1,Y,0
IDCJAC0009,66062,2008,9,8,0,,Y,1
IDCJAC0009,66062,2008,9,9,0,,Y,2
IDCJAC0009,66062,2008,9,10,0,,Y,3
IDCJAC0009,66062,2008,9,11,0,,Y,4
IDCJAC0009,66062,2008,9,12,0,,Y,5
IDCJAC0009,66062,2008,9,13,0,,Y,6
IDCJAC0009,66062,2008,9,14,3.6,1,Y,0
IDCJAC0009,66062,2008,9,15,4,1,Y,1
IDCJAC0009,66062,2008,9,16,0,,Y,2
IDCJAC0009,66062,2008,9,17,0,,Y,3
IDCJAC0009,66062,2008,9,18,0,,Y,4
IDCJAC0009,66062,2008,9,19,0,,Y,5
IDCJAC0009,66062,2008,9,20,0,,Y,6
IDCJAC0009,66062,2008,9,21,0,,Y,0
